path	bytes	du_bytes_if_measured	inode	nlink	mtime	atime	kind	model_id_guess	classification	evidence
/Users/rainhuang/Desktop/models/image-z-image-turbo-mflux-4bit/text_encoder/0.safetensors	2135435096	2135437312	39819145	1	1788437620	1788449583	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/image-z-image-turbo-mflux-4bit/text_encoder/1.safetensors	127582112	127582208	39765079	1	1788432303	1788449642	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/image-z-image-turbo-mflux-4bit/transformer/0.safetensors	2140225941	2140229632	39880532	1	1788447842	1788449583	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/image-z-image-turbo-mflux-4bit/transformer/1.safetensors	1323528964	1323532288	39911210	1	1788448186	1788449642	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/image-z-image-turbo-mflux-4bit/vae/0.safetensors	164654116	164655104	39915542	1	1788448227	1788449583	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/kiln	960	853401600	34656640	30	1790254197	1790254197	project	kiln 源码树	UNKNOWN	Git 工程。不是权重。子项 .venv / data / web/node_modules 分列。禁止与子行相加。
/Users/rainhuang/Desktop/models/kiln/.venv	320	536244224	34732084	10	1789121512	1789121512	venv	kiln mlx 运行时	UNKNOWN	Application Support/kiln/start-mlx.sh 使用 kiln/.venv/bin/python -m mlx_lm.server。不是权重，不标 OBSOLETE。
/Users/rainhuang/Desktop/models/kiln/data	256	82345984	34656650	8	1789038489	1789038489	data	generations/sqlite 等	UNKNOWN	运行数据。generations 是生成输出不是检查点。未打开内容。
/Users/rainhuang/Desktop/models/kiln/web/node_modules	5632	164229120	34683483	176	1789105536	1789157181	dependency	web 依赖	UNKNOWN	前端依赖，不是模型。
/Users/rainhuang/Desktop/models/qwen3.5-9b-hauhau-aggressive-mxfp4	480	5690613760	34819531	15	1787475652	1787475652	directory	TheCluster/Qwen3.5-9B-Uncensored-HauhauCS-Aggressive-MLX-mxfp4	PROTECTED	现行生产文本模型目录。LaunchAgent 与 Library/Application Support/kiln/start-mlx.sh、config.py model_path、docker-compose 默认均指向此处。config：Qwen3_5，mxfp4 group 32，text hidden 4096，32 层。.cache 只是 revision 元数据（a9e5f6d9），不是第二份权重。
/Users/rainhuang/Desktop/models/qwen3.5-9b-hauhau-aggressive-mxfp4/config.json	3329	4096	34819753	1	1787475104	1787475131	config	TheCluster/Qwen3.5-9B-Uncensored-HauhauCS-Aggressive-MLX-mxfp4	ACTIVE	现行模型加载所需。mlx_lm.server 的 --model 指向该目录。
/Users/rainhuang/Desktop/models/qwen3.5-9b-hauhau-aggressive-mxfp4/model-00001-of-00002.safetensors	5130070299	5130072064	34819746	1	1787475652	1787475778	weight	TheCluster/Qwen3.5-9B-Uncensored-HauhauCS-Aggressive-MLX-mxfp4	PROTECTED	生产 mxfp4 分片。nlink=1。
/Users/rainhuang/Desktop/models/qwen3.5-9b-hauhau-aggressive-mxfp4/model-00002-of-00002.safetensors	540344562	540348416	34819737	1	1787475217	1787475778	weight	TheCluster/Qwen3.5-9B-Uncensored-HauhauCS-Aggressive-MLX-mxfp4	PROTECTED	生产 mxfp4 分片。nlink=1。
/Users/rainhuang/Desktop/models/qwen3.5-9b-hauhau-aggressive-mxfp4/model.safetensors.index.json	97977	98304	34819747	1	1787475104	1787475131	index	TheCluster/Qwen3.5-9B-Uncensored-HauhauCS-Aggressive-MLX-mxfp4	ACTIVE	现行模型加载所需。mlx_lm.server 的 --model 指向该目录。
/Users/rainhuang/Desktop/models/qwen3.5-9b-hauhau-aggressive-mxfp4/tokenizer.json	19989343	19992576	34819764	1	1787475139	1787475141	tokenizer	TheCluster/Qwen3.5-9B-Uncensored-HauhauCS-Aggressive-MLX-mxfp4	ACTIVE	现行模型加载所需。mlx_lm.server 的 --model 指向该目录。
/Users/rainhuang/Desktop/models/qwen3.5-9b-hauhau-aggressive-mxfp4/tokenizer_config.json	1139	4096	34819774	1	1787475105	1787475131	tokenizer	TheCluster/Qwen3.5-9B-Uncensored-HauhauCS-Aggressive-MLX-mxfp4	ACTIVE	现行模型加载所需。mlx_lm.server 的 --model 指向该目录。
/Users/rainhuang/Desktop/models/qwen3.8-27b	480	15153344512	34623913	15	1787396680	1787397196	directory	AEON-7/Qwen3.8-27B-AEON-ULTIMATE-UNCENSORED-BF16 的 4-bit MLX（本地 README；Hub 名 choppedgarlic）	KEEP-REFERENCE	历史质量参照。三片 safetensors 逻辑和 15133043513 字节，约 14.09 GiB，与 BENCHMARK.md 一致。quant affine group 64，text hidden 5120，64 层。不标 OBSOLETE。
/Users/rainhuang/Desktop/models/qwen3.8-27b/config.json	4110	8192	34623917	1	1787395557	1787396775	config	Qwen3.8-27B 4-bit MLX	KEEP-REFERENCE	27B 参照检查点的组成部分。不标 OBSOLETE。
/Users/rainhuang/Desktop/models/qwen3.8-27b/model-00001-of-00003.safetensors	5328325648	5328326656	34623944	1	1787396113	1787397184	weight	Qwen3.8-27B 4-bit MLX	KEEP-REFERENCE	27B 参照检查点的组成部分。不标 OBSOLETE。
/Users/rainhuang/Desktop/models/qwen3.8-27b/model-00002-of-00003.safetensors	5354185130	5354188800	34623914	1	1787396236	1787397184	weight	Qwen3.8-27B 4-bit MLX	KEEP-REFERENCE	27B 参照检查点的组成部分。不标 OBSOLETE。
/Users/rainhuang/Desktop/models/qwen3.8-27b/model-00003-of-00003.safetensors	4450532735	4450533376	34623918	1	1787396680	1787397184	weight	Qwen3.8-27B 4-bit MLX	KEEP-REFERENCE	27B 参照检查点的组成部分。不标 OBSOLETE。
/Users/rainhuang/Desktop/models/qwen3.8-27b/model.safetensors.index.json	189789	192512	34623943	1	1787395558	1787397217	index	Qwen3.8-27B 4-bit MLX	KEEP-REFERENCE	27B 参照检查点的组成部分。不标 OBSOLETE。
/Users/rainhuang/Desktop/models/qwen3.8-27b/tokenizer.json	19989325	19992576	34623919	1	1787395658	1787397196	tokenizer	Qwen3.8-27B 4-bit MLX	KEEP-REFERENCE	27B 参照检查点的组成部分。不标 OBSOLETE。
/Users/rainhuang/Desktop/models/qwen3.8-27b/tokenizer_config.json	1265	4096	34623916	1	1787395558	1787396776	tokenizer	Qwen3.8-27B 4-bit MLX	KEEP-REFERENCE	27B 参照检查点的组成部分。不标 OBSOLETE。
/Users/rainhuang/Desktop/models/video-nsfw-wan-1.3b	192	2838130688	39763894	6	1788437121	1788437121	directory	NSFW-API/NSFW_Wan_1.3b	PROTECTED	config.py video_wan_dit 指向 wan_1.3B_exp_e14.safetensors。视频 DiT 源。
/Users/rainhuang/Desktop/models/video-nsfw-wan-1.3b-mlx	192	12707131392	39893482	6	1788449399	1788449400	directory	nsfw-wan-1.3b-mlx（由 Wan DiT+aux 转换）	PROTECTED	config.py video_wan_mlx_dir，默认视频后端。t5_encoder.safetensors 与 aux 的 pth 大小不同（差 74913 字节），不是同一 blob。
/Users/rainhuang/Desktop/models/video-nsfw-wan-1.3b-mlx/config.json	1674	4096	39893851	1	1788441708	1788449279	config	图像或视频配置	PROTECTED	所在模型目录为 PROTECTED。
/Users/rainhuang/Desktop/models/video-nsfw-wan-1.3b-mlx/model.safetensors	837683487	837685248	39893847	1	1788441708	1788450421	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/video-nsfw-wan-1.3b-mlx/t5_encoder.safetensors	11361845505	11361849344	39918566	1	1788449520	1788451014	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/video-nsfw-wan-1.3b-mlx/vae.safetensors	507591226	507592704	39893852	1	1788441706	1788451014	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/video-nsfw-wan-1.3b/.cache/huggingface/download/K0O0exN_MI0rxQUa5Gp0oknmFqw=.86daed5f43a68d7be2ca1f0e85d2ac51f3ba7fb735c76fd9574323e18fe40c6c.ca69efec.incomplete	0	0	39765104	1	1788431468	1788749782	incomplete	HF 未完成分片	OBSOLETE	文件名含 .incomplete，是失败/中断下载碎片。同模型目录里已有完整 safetensors 或 pth，Kiln 配置指向完整文件。nlink=1，inode 未与任何 >=100MB 权重共享。已分配块约等于逻辑大小，但仍未用 clone id 证明物理块独占，因此不把这些字节加进可回收合计。
/Users/rainhuang/Desktop/models/video-nsfw-wan-1.3b/wan_1.3B_exp_e14.safetensors	2838077328	2838077440	39819989	1	1788439503	1790254878	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-aux	352	11891097600	39763895	11	1788449184	1788449184	directory	Wan-AI/Wan2.1-T2V-1.3B	PROTECTED	config.py video_wan_aux_dir。含 models_t5_umt5-xxl-enc-bf16.pth 与 Wan2.1_VAE.pth。转换代码读取这两份源。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-aux/.cache/huggingface/download/4SfAgk9U607e8pVunEB9nSiU10k=.96b6b242ca1c2f24e9d02cd6596066fab6d310e2d7538f33ae267cb18d957e8f.0e3d6eb6.incomplete	0	0	39765202	1	1788431469	1788749783	incomplete	HF 未完成分片	OBSOLETE	文件名含 .incomplete，是失败/中断下载碎片。同模型目录里已有完整 safetensors 或 pth，Kiln 配置指向完整文件。nlink=1，inode 未与任何 >=100MB 权重共享。已分配块约等于逻辑大小，但仍未用 clone id 证明物理块独占，因此不把这些字节加进可回收合计。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-aux/.cache/huggingface/download/7xjTyx9p9-CteGiI3VEINu_Ohx0=.7cace0da2b446bbbbc57d031ab6cf163a3d59b366da94e5afe36745b746fd81d.c4396872.incomplete	0	0	39765299	1	1788431472	1788749783	incomplete	HF 未完成分片	OBSOLETE	文件名含 .incomplete，是失败/中断下载碎片。同模型目录里已有完整 safetensors 或 pth，Kiln 配置指向完整文件。nlink=1，inode 未与任何 >=100MB 权重共享。已分配块约等于逻辑大小，但仍未用 clone id 证明物理块独占，因此不把这些字节加进可回收合计。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-aux/.cache/huggingface/download/OZTShqo6Di7rh0SEswnfwSjKa9w=.38071ab59bd94681c686fa51d75a1968f64e470262043be31f7a094e442fd981.03a65339.incomplete	0	0	39765201	1	1788431469	1788749783	incomplete	HF 未完成分片	OBSOLETE	文件名含 .incomplete，是失败/中断下载碎片。同模型目录里已有完整 safetensors 或 pth，Kiln 配置指向完整文件。nlink=1，inode 未与任何 >=100MB 权重共享。已分配块约等于逻辑大小，但仍未用 clone id 证明物理块独占，因此不把这些字节加进可回收合计。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-aux/Wan2.1_VAE.pth	507609880	507613184	39878787	1	1788440919	1790254862	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-aux/config.json	249	4096	39766383	1	1788431471	1790254878	config	图像或视频配置	PROTECTED	所在模型目录为 PROTECTED。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-aux/models_t5_umt5-xxl-enc-bf16.pth	11361920418	11361923072	39879047	1	1788449184	1788449184	weight	图像或视频权重	PROTECTED	flux / z-image / wan 家族权重。Kiln 媒体配置或 manifest 引用其所在目录。nlink=1。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-nsfw-src	160	3345694720	39893481	5	1788441695	1788441695	directory	wan 转换暂存（aux 副本 + DiT 改名）	UNKNOWN	media_runtime._convert_wan 在转换前 rmtree 再 copytree/copy2。不是 Kiln 文本模型旧副本，也不是失败下载，故不标 OBSOLETE。与源文件逐字节相同但 nlink=1。APFS clone 看不出，du 按满尺寸计两边，不要把本目录逻辑体积加进可回收合计。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-nsfw-src/Wan2.1_VAE.pth	507609880	507613184	39893484	1	1788441695	1790254862	weight	wan 转换暂存 VAE	UNKNOWN	与 video-wan21-t2v-1.3b-aux/Wan2.1_VAE.pth 逐字节相同（cmp 退出码 0），大小都是 507609880，inode 不同，nlink=1。不标 OBSOLETE。未证实 APFS clone，不计入可回收。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-nsfw-src/config.json	249	4096	39893483	1	1788441694	1790254878	config	wan 转换暂存	UNKNOWN	与 aux/config.json 逐字节相同（cmp 退出码 0）。model_type=t2v。
/Users/rainhuang/Desktop/models/video-wan21-t2v-1.3b-nsfw-src/diffusion_pytorch_model.safetensors	2838077328	2838077440	39893485	1	1788441700	1790254878	weight	wan 转换暂存 DiT	UNKNOWN	与 video-nsfw-wan-1.3b/wan_1.3B_exp_e14.safetensors 逐字节相同（cmp 退出码 0），大小都是 2838077328，inode 不同，nlink=1。源文件是 PROTECTED。本副本不标 OBSOLETE。未证实 APFS clone，不计入可回收。
/Users/rainhuang/Documents	3296	564543488	44130	103	1790220612	1790220612	scope-summary		UNKNOWN	du -d 1 后目录名没有 models/hf/mlx/qwen。未打开任何个人文档内容。Mobile Documents 路径不存在。
/Users/rainhuang/Library/Application Support/kiln	448	57344	34914534	14	1789447268	1789448698	runtime-config	kiln LaunchAgent 脚本	UNKNOWN	约 56KiB。start-mlx.sh 指向生产 9B。无权重。清单不摘录 api.env 或隧道私钥。
